id,title_ja,title_kana,title_romaji,title_en,aliases,media_type,release_start,release_end,episode_count,runtime_min,series_id,season_number,genres,tags,target_demographic,setting,era,themes,original_type,original_title,original_author,original_artist,original_publisher,original_label,original_magazine,original_platform,animation_studio,co_animation_studio,animation_cooperation,production_name,production_committee,production_members,production_lead_company,planning,executive_producers,producers,animation_producers,line_producers,director,chief_director,series_composition,character_original_design,character_design,music,sound_director,staff,characters,opening_themes,ending_themes,insert_songs,music_production,soundtrack_label,broadcast_networks,broadcast_slots,streaming_services,film_distributor,theatrical_release_date,relations,episodes,episode_staff,awards,synopsis,image_url,official_url,official_x,official_youtube,official_other,external_ids,updated_at
A00000270,魔法使いになれなかった女の子の話,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::be2dd56965a7d2d77215dc39193165a166a78ae22135594a14600b455a400ad5,2026-09-10
A00000271,夢中さ、きみに。,,,,,TV,2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://karaoke-muchusa.com/muchusa/,https://x.com/karaokemuchusa,,,discovery-key::eecc20ec5e9cb025a6c863b0a3fe85ff8ced9ffa3345c1fa11489029140ed3c3,2026-09-10
A00000272,葬送のフリーレン 第2期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::36e49d0b57dbab52cfbc8b14f6982d4f3c0c8d929daec3e63d91eccf87f1f318,2026-09-10
A00000273,ゴリラの神から加護された令嬢は王立騎士団で可愛がられる,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a0f39b311d87024a4f44ac10ec85ff57c7a136f6ae0b0d82234f1e6290ccf9ef,2026-09-10
A00000274,ゲーセン少女と異文化交流,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c4ef9fc8701617a633666e74deaebda656df46272a51c433c2fc135abf2d7ddc,2026-09-10
A00000275,野生のラスボスが現れた!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c4eec3204b3f1ace72d5d29d69be6425dac4038e1fd17375d2f11cdafb5e2868,2026-09-10
A00000276,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::150e4c7789023c5f37c51015eeda88ed6ad9df3c04e6478e51674be4f2d8c4f2,2026-09-10
A00000277,映画 先輩はおとこのこ あめのち晴れ,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::df3a31164ed80292b36c499d1c8f2f3c05e490688d0c80f2361ce13fe82595f3,2026-09-10
A00000278,ウィッチウォッチ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::dc84c1fee8ed93b388855961340d081f1c6b97e8a7277f90587b0788e3ef8ec2,2026-09-10
A00000279,想星のアクエリオン Myth of Emotions,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::920d1030c9e58a23ab53d44c6ac7dd672bc79a4654c0b9c3dd4a35a624834e9b,2026-09-10
A00000280,俺は星間国家の悪徳領主!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6c3245f2ac2b2e6dca7b05ac4aff4bf0cf88e64c5abd392eb8fcbd6ab10b0b7a,2026-09-10
A00000281,中禅寺先生物怪講義録 先生が謎を解いてしまうから。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4a79a186204fb0e782a1614da16e7827bf5e90085513a5e07c5119fe3d2b3699,2026-09-10
A00000282,アポカリプスホテル,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::af23659fd7ceb9c904b7b53508f92942335ea1ce062663142dd9f6e3703b0b1e,2026-09-10
A00000283,小林さんちのメイドラゴン さみしがりやの竜,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::087a791bc00538f3bd3df4185b74684743741bcea54c07d313b320558cedf334,2026-09-10
A00000284,CITY THE ANIMATION,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5215f312353d1a2537d99239a80fef4a7a95d6b3aad90e62091eddae8996086a,2026-09-10
A00000285,BURN THE WITCH,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::1aba93090680791e2bcc80a147aef3d1c9c9f04af6ccaa8a5e9419e4376b9d31,2026-09-10
A00000286,機械じかけのマリー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::600a537c245182290a7ab96d7db41859f3cdd42b1cea4b9eb6ab8908ec16d5e7,2026-09-10
A00000287,戦隊レッド 異世界で冒険者になる,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::90b8a1d4087c6e1c159023a899c2f43ccb2d5de9f354ab73cb0ed3a4348f4e88,2026-09-10
A00000288,雨と君と,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::66bffb9db3c49600123d7c2e4bae5745b2f116503ba25c902707c6dc9c8df9c5,2026-09-10
A00000289,だがしかし,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::507c8a262f5fcd09b1ce9f9be247d4e74f001b68b4fea114b0797b25fe525206,2026-09-10
A00000290,フレームアームズ・ガール,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e6aee2a52cc2c60082c469a8c8d0645064a640af030c5e5add6dc9929354b99a,2026-09-10
A00000291,キルミーベイベー,,,,,TV,,,,,,,,,,,,,4コマ漫画系,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3c2f4167201933a6d629339d71d618400b7d1e6a8bf886a3788776f481a7fd37,2026-09-10
A00000292,ヴァージン・パンク,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8bccc7f176a918627ea8387c218e898925b1a7075d01e09b4a9ae919dad196a6,2026-09-10
A00000293,ガーリッシュナンバー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e7dc86af63ddbc696f10f7cbeaa3ac0b21fd6eec8fe55846232c7e5e3e70ec99,2026-09-10
A00000294,超可動ガール1/6,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::fbf3192f4b9d538f2a32ff6189f38c27032a8759b2f20aa4d57b1e30f4c320c6,2026-09-10
A00000295,かってに改蔵,,,,,OVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e559d005f258fc470e43004469eff6fd317b5273b4915b6c9655c707dbb198aa,2026-09-10
A00000296,ゆらぎ荘の幽奈さん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::cbd13ad2c0e4412f3a5ea042c680497817c2aae4ce6cd7573fab71f2e971b450,2026-09-10
A00000297,Burn the Witch #0.8,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4caac733558a9299d6031b23a15819e366ddcc4d6a43c4a84a434f62cfaff145,2026-09-10
A00000298,完璧すぎて可愛げがないと婚約破棄された聖女は隣国に売られる,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::93c1db6cf1b32e05e3c1b52b8d2131c797d16aa38b46bbc9e9c96d065d464971,2026-09-10
A00000299,Dr.STONE SCIENCE FUTURE,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::37c20c281430dbb0b99eceb9dd2e7a94e26b3856a751627fbc2787f7a5be1e56,2026-09-10
A00000300,キャッツ・アイ,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::dfdc02971636e3c036c3d05947648f6c59050015764757d493303d8f616d6c7f,2026-09-10
A00000301,ぷにるはかわいいスライム 第2期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::307e058bc0af80bd7da50b556ae4bb5fe6d88e71e3981da4474af41ada08fc22,2026-09-10
A00000302,日々は過ぎれど飯うまし,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a69a035f8bd6a3d51a22273794f9dafd6518e6cc53595d633292d8d35a733a59,2026-09-10
A00000303,地縛少年花子くん2,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5effc194dc0df5b7d79fc641508a5629b4c2083f89213a0e7658daacfb1731a1,2026-09-10
A00000304,ヘルモード ~やり込み好きのゲーマーは廃設定の異世界で無双する~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::42038211342e00777fc14843fb86afaf9603e6fcf7e036dbac929f459a86c440,2026-09-10
A00000305,透明男と人間女~そのうち夫婦になるふたり~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7c3266857404f8ae0b58442087672cea3dc200a0a0f25e659f1ddb771fc78d0b,2026-09-10
A00000306,ふたりソロキャンプ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b42016d0f034c737f4949a78f319a9506ea414953c27a6d02196004e727a2315,2026-09-10
A00000307,異世界マンチキン ―HP1のままで最強最速ダンジョン攻略―,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8bcf191573aa9f46741c6643245f1f7b70516da77f9bddacb9cb4fa13d0b1010,2026-09-10
A00000308,えぶりでいホスト,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::22e026d0391efd8cc772d4f66f11356d2fd73946e8cae61f70122104e84f1d4d,2026-09-10
A00000309,ISLAND,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::28cd2c5c15d13978a6bc06d38092dbbafb31f5590aa3ac120f9f8d8c0e0708c4,2026-09-10
A00000310,出禁のモグラ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d3f059dfed1a50be5bacf9a6c7144190ca02ff62dc71f0d7f4480396ce00af12,2026-09-10
A00000311,ホテル・インヒューマンズ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c47dcff315e8171fe257bff2cabf3658e366ef384b2af9a1b11557307915a36e,2026-09-10
A00000312,謎解きはディナーのあとで,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::74d569000c6e6d6321f0357fb735889c5eadfefcf6b792665a5f43033e7051c5,2026-09-10
A00000313,BanG Dream! ぽっぴん'どりーむ!,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-01,,,,,,,,,,,discovery-key::6fb9cbaa3b4276231e74a2cd733ec4b17c2d58f9d4eee4c7bb27ac97c1f8a8fa,2026-09-10
A00000314,ウマ娘 プリティーダービー 新時代の扉,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::84ee3156a6ec790585ce1edb9d689295cc1858a5ca3bf92de3caf3c608a44f4d,2026-09-10
A00000315,劇場版「進撃の巨人」完結編 THE LAST ATTACK,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5c2eb2cf1c62cf2e5d3936f5e4881471db7c9973d50b74dbe535fb5f4d5364c4,2026-09-10
A00000316,映画 ギヴン 柊mix,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ae324448bb65d1184a9469bbcdc33633734f85a365eca266c149f38fccd003d9,2026-09-10
A00000317,雨夜の月,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::de6eec1fef3aae1059b9d14eda7722c0b2017e09bda6abc3a2c0ef04241a669e,2026-09-10
A00000318,魔法使いの約束,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OP::魔法使いの約束::::::::,,,,,,,,,2024-12-18,,,,,,,https://sh-anime.shochiku.co.jp/mahoyaku-anime/,https://twitter.com/intent/tweet?text=,,,discovery-key::6d699bed32746717304b41707e98c2985659e61f45bc5a5a3123e7f9a897baee,2026-09-10
A00000319,宇宙人ムームー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9c713b415d37b6efb7605424196e97d40433769d30b3f6ed85f09912ff2a6f6c,2026-09-10
A00000320,名探偵コナン 隻眼の残像,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d9819fcc6c89ada8ae18e7e241d50fb88bc22df9993af3c90b25dcdaecb845a0,2026-09-10
A00000321,長門有希ちゃんの消失,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7f68dfd066e4761be5d8ce850ee68d076b0543241cd745b74ead4b7195657711,2026-09-10
A00000322,三者三葉,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::07a954337bd19d0995d216255a428573c21bf2918a173f53e17ec1404f1f718d,2026-09-10
A00000323,シャンピニオンの魔女,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::593245d50b732bb71dfaf96712cfa6238375ec759f216e8ed7aa289fc4a9268b,2026-09-10
A00000324,フードコートで、また明日。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::da824526546cdfe451b4b0fe0966151044582a62d4451ee4fdf368807e4f035b,2026-09-10
A00000325,追放者食堂へようこそ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e77e0b0b28091f8c69977fb6c1023c1c570d2e1ef09f52155bd6909a27ed6ebe,2026-09-10
A00000326,ニニンがシノブ伝,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b1997f1493aff11e0ba16b327015792be2c0c212ea2addbc29cb99d4ba8d6924,2026-09-10
A00000327,ハミダシクリエイティブ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9090fd9fe7ede7a2b6a5012bcd74f7991e8de87f495e4a9324d2db9a98405da4,2026-09-10
A00000328,さばげぶっ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::26913a5195336cd3bb3e703f0d80df86dcfce7b72144366234b59c60e952e349,2026-09-10
A00000329,果てしなきスカーレット,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bb34d7bcf1b775a88f5467f8813342f732918ea91251078e773a8c23e548dfc6,2026-09-10
A00000330,フェルマーの料理,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9931483d0577014941821de66312470cfb864ea0be64fc99bad43a46e7768771,2026-09-10
A00000331,とんでぶーりん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8febf017d008b36e0f9119a5a127e396750a375ed96360d9423241ed664666c6,2026-09-10
A00000332,映画ドラえもん のび太と奇跡の島 〜アニマル アドベンチャー〜,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-03,,,,,,,,,,,discovery-key::bc8506368a537ddc87c74b721106c9b9fb01a0d855bac3dfcf09184ee1a697af,2026-09-10
A00000333,水属性の魔法使い,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d46c6a9f769b21c037c1b0bcb0d6fa395bafcd1f9c6552984317608b985cf413,2026-09-10
A00000334,アルマちゃんは家族になりたい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c65b38ce26741bb9e34c5b8a70cb321aef373f6b2173e10e20874af38ade72e5,2026-09-10
A00000335,クスノキの番人,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4b757332247c11abc796849cd5034b433133a67ee89a14b76dc4aa1bd307eec9,2026-09-10
A00000336,Re:ゼロから始める異世界生活4th season,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::429e60254a45a3d2dd45bf22141a72664df561abc4b987933faaa0de42cf5b84,2026-09-10
A00000337,きみが死ぬまで恋をしたい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b18e0d3c6453c91c7c77d836bd286daf83c992d67a989f7d252f1504b6c23085,2026-09-10
A00000338,アズールレーン びそくぜんしんっ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a6cffceb9e6a4bbf8eb86d106f7261f6e9c54079c0363016b756e4161067748b,2026-09-10
A00000339,顔に出ない柏田さんと顔に出る太田君,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2fe8074b8923cc61ba70c333bdf2af3d6578945335d998a7ce7f97375adc38a6,2026-09-10
A00000340,未ル わたしのみらい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6e4d8a1f7f2e337cdeda32a589c5d1242687a70dc8c965519b84de04a03936f8,2026-09-10
A00000341,気になってる人が男じゃなかった,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3a96d67495021f1ba070ba3e87c0a9a9dbf8e8a922d91bf3f7746367c45c73b6,2026-09-10
A00000342,ウタヒメドリーム,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ad56674b269a9d3eb058e48a0e10d338fac0fdc20e4cef3a5987240a5e41ca16,2026-09-10
A00000343,New PANTY & STOCKING with GARTERBELT,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::630d4bb2eac56145c76ddba6b57012a1268af7af776d29a1c94af0bb4e6ae0e5,2026-09-10
A00000344,終末ツーリング,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b5cdfea43febc72cbb8f142ec80dcdca8b68dd8521a80e33137f62a4d3d74fd6,2026-09-10
A00000345,恋するワンピース,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d56f3aacef9868e4415c305916819933d3670f9cc4f91072c8888b83c8c51102,2026-09-10
A00000346,さわらないで小手指くん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d3c9e6f21c6b54af304be0f42d99005f21492341676e7c83aa552d7162402218,2026-09-10
A00000347,陰陽廻天 Re:バース,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::69312a22892ca98aed7a4d653d12606f05b6d27c6c2f7bbda00783cb352bc14e,2026-09-10
A00000348,東島丹三郎は仮面ライダーになりたい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::17b255f9e86d27a0d33600812e338d7291505e3a429db26a80848142714f665c,2026-09-10
A00000349,ゾンビランドサガ ゆめぎんがパラダイス,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-24,,,,,,,,,,,discovery-key::4021d2d5d4ddf5fd1cd311a68aad80b7853daea03b50154311a471fe20dfae97,2026-09-10
A00000350,ちゃんと吸えない吸血鬼ちゃん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::93e8b8efc08fa1800222d09d56f8428e239dcea562127995a28b3935c51225a3,2026-09-10
A00000351,気絶勇者と暗殺姫,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ec1badeb6ccf1940e229c1f25bd131ce16143bb1d52d5b9bb9b29ec6fac3b2c2,2026-09-10
A00000352,蟲師,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a56be63113b97f33092821aea788d26c92f7f8533c3e522e21199b83720f75ef,2026-09-10
A00000353,蟲師 続章,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::243bb199d9c7fd710e965f4198159da829526d93e68af1fbc4f14c6424c7cdb5,2026-09-10
A00000354,かんなぎ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::07044b458b75aedef70553f82f0696ac358f34ea3fc4f61d9a23d563713e9788,2026-09-10
A00000355,太陽よりも眩しい星,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d15a28ec8bb6174bc812a675530440f4d8ab99c4f6d2655657a18b48274a6b12,2026-09-10
A00000356,レ・ミゼラブル 少女コゼット,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9767d50e57b978d087fa12b3896abc398703e73d72e683ef78b0b4730439347a,2026-09-10
A00000357,人妻の唇は缶チューハイの味がして,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b85bb2314ddc9ef95bdf146af6e19f4c94d8abf2576c898c53a46855c2234d86,2026-09-10
A00000358,忍者と極道,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::852668da114bea7fe4d10190b0b28cac7e076070b1c60c0a01d4e40de9c95642,2026-09-10
A00000359,ツインズひなひま,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::decfd16cb33e32300bb8cb3766e38bdf29f40ab18efc4e330906133c9fab651e,2026-09-10
A00000360,劇場版 転生したらスライムだった件 蒼海の涙編,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f04697e355d340287c412ef90eca0d74c43d719be506bbee2daa795cfba1f2da,2026-09-10
A00000361,上伊那ぼたん、酔へる姿は百合の花,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f7f1b2b891c54f921f0d6efcee77f97d3925a7caff7041b1a9cac17b4516265f,2026-09-10
A00000362,ポンコツ風紀委員とスカート丈が不適切なJKの話,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a0549065edd70b7ae01abb6714c85e03c8e6fa661e07bf3696dd04251b12327b,2026-09-10
